"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
-21.691542288557216,"1/2",1,1,1,13.245883934786038,25.137850846152993,0.3382567694743165,28.414168760976587,1.0858376620581704,-0.45482029216610115,-1.0960447604216565,-0.0008967388004187295,-0.0014578588239626926,-0.0035080036697063147,-0.00009823733918165443,-0.21893750177625113,-0.5542926594198596,0.,-0.5924419988042463,-0.23713190607567922,0.8674259816148481,-0.5924419988042464,-0.18368326496511198,-0.4650381255034435,0.,0.18749324431868927,-0.07405709206761213,-1.8384779682985912,0.0038099793535772974,-0.5390952175710556,-1.8384779682985912,0.7071067881101983
-21.29353233830846,"1/2",1,1,1,13.06474444617155,24.7013338367451,0.3378919019512281,27.94357601950936,1.0842902983721574,-0.4554081899404965,-1.0974593273856528,-0.0009371616352012664,-0.0014963274923736301,-0.003600195324374587,-0.00010488740560059376,-0.21841626912672044,-0.5536771948975417,0.,-0.5915534202366496,-0.23706527407942746,0.8690136615812971,-0.5915534202366495,-0.18348113366036928,-0.46511791364202015,0.,0.18708304045095117,-0.07380108859231886,-1.8384778779340185,0.0036019067905818936,-0.538919002234339,-1.8384778779340185,0.707106791158192
-20.895522388059703,"1/2",1,1,1,12.883367921445304,24.26424651348171,0.33751041901278256,27.472437603284042,1.0826878135021254,-0.45601139862769213,-1.098910587545537,-0.0009802312625883565,-0.0015347961607845677,-0.0036923869790428596,-0.00011153747201953309,-0.21787859327116282,-0.5530493179539562,0.,-0.5906405284665149,-0.23700149227841252,0.8706480303375043,-0.590640528466515,-0.18327003596683167,-0.46520113275519465,0.,0.18665990703737337,-0.07353629530886578,-1.8384779447630926,0.0033898710705417,-0.5387374280640604,-1.8384779447630926,0.7071067887373593
-20.497512437810947,"1/2",1,1,1,12.701748232128027,23.826574189804454,0.3371112563748905,27.000741578234905,1.0810271653883636,-0.4566302981615787,-1.1003994443087142,-0.001026070961169921,-0.0015760444608886451,-0.0037911829062695474,-0.00011911860012900078,-0.21732362215900974,-0.5524086258932522,0.,-0.5897021381933558,-0.23694087841440248,0.8723313940272008,-0.5897021381933559,-0.18304940726074992,-0.46528799092764916,0.,0.1862231659072011,-0.07326223930596576,-1.8384778807832127,0.003173758646451169,-0.5385502302336149,-1.8384778807832127,0.7071067907812542
-20.09950248756219,"1/2",1,1,1,12.519878875369972,23.388301289970872,0.33669322264066204,26.52847534790472,1.0793050814709881,-0.4572660395519389,-1.101928629618249,-0.0010750821553513453,-0.0016185560256714207,-0.00389297327414144,-0.0001271626506326559,-0.21675041630319408,-0.5517546935389198,0.,-0.5887369614771086,-0.23688379615987984,0.874066195729901,-0.5887369614771087,-0.18281861913639472,-0.46537871942866255,0.,0.18577206587472977,-0.07297839617382751,-1.8384778907984376,0.0029534467383350582,-0.53835711560249,-1.8384778907984376,0.7071067902831009
-19.70149253731343,"1/2",1,1,1,12.33775311309112,22.949411680154874,0.336255042682689,26.05562604016297,1.0775180378376628,-0.45791883801987676,-1.103498654796098,-0.0011273409006819308,-0.0016628614548934119,-0.003999021320823053,-0.000135850329502777,-0.21615797937547304,-0.5510870821536095,0.,-0.5877436250931839,-0.23683063979114638,0.8758550635101259,-0.5877436250931838,-0.1825769982944441,-0.4654735649784964,0.,0.1853058103314405,-0.07268421058110351,-1.8384779067868389,0.002728812036996403,-0.5381577755595999,-1.8384779067868389,0.7071067895722098
-19.303482587064675,"1/2",1,1,1,12.155363905299405,22.509888510705434,0.3357953305733828,25.58218036905072,1.0756622340736637,-0.4585900599878374,-1.1051127549944748,-0.001183363331088433,-0.0017100289341085725,-0.004111832176019921,-0.0001456623832898949,-0.21554524027669025,-0.5504053358131287,0.,-0.58672065328051,-0.23678184430259072,0.8777008156382977,-0.5867206532805102,-0.18232381361451583,-0.465572794511298,0.,0.1848235416887233,-0.07237908521223042,-1.83847782458559,0.00249972807420748,-0.5379518797235284,-1.83847782458559,0.707106792016525
-18.90547263681592,"1/2",1,1,1,11.972703808479427,22.069713977873285,0.33531254383126075,25.108124413239494,1.0737335647387347,-0.45928006203365773,-1.10677177181176,-0.0012432916125030779,-0.0017576479244076479,-0.0042257179509691874,-0.0001556090478916631,-0.2149110239454796,-0.5497089770819807,0.,-0.5856664435831354,-0.23673790299019587,0.8796064600042501,-0.5856664435831355,-0.18205825493675504,-0.4656767030992462,0.,0.18432431547223915,-0.07206236213653976,-1.8384779342961497,0.0022660605354841157,-0.537739065235786,-1.8384779342961497,0.7071067882351394
-18.507462686567163,"1/2",1,1,1,11.789765170221468,21.628869783836777,0.3348050573197948,24.63344415414001,1.0717275902641685,-0.45999008112056344,-1.1084786300309475,-0.0013076293804634529,-0.0018101979872934615,-0.004351244600448261,-0.00016768823610922162,-0.21425410054681504,-0.5489975173579749,0.,-0.5845792921477896,-0.23669933998472603,0.881575262583594,-0.5845792921477898,-0.1817794649991934,-0.4657856010060927,0.,0.1838071452674618,-0.0717333564145775,-1.8384777673049733,0.0020276802682684114,-0.5375189574206701,-1.8384777673049733,0.7071067931222789
-18.109452736318406,"1/2",1,1,1,11.606539775023863,21.18733630078656,0.33427100699280204,24.1581246182695,1.069639498625083,-0.46072101565538387,-1.110235449105649,-0.0013767747855253439,-0.001862748050179275,-0.004476771249927336,-0.00017976742432678015,-0.2135730849919751,-0.5482704408113515,0.,-0.5834573230251918,-0.2366667699450878,0.8836106933574178,-0.5834573230251918,-0.18148646886845327,-0.4658998407572812,0.,0.1832709123543979,-0.07139129018682681,-1.83847790222537,0.0017844434859446423,-0.537291130944108,-1.83847790222537,0.7071067884518976
